cpic_genesymbol	cpic_chr	cpic_description	cpic_proteinsequenceid	cpic_chromosequenceid	cpic_mrsequenceid	cpic_hgncid	cpic_ncbiid	cpic_ensemblid	PharmGKBID	cpic_frequencymethods	cpic_lookupmethod	GenotypeAllele	Gene	cpic_url	cpic_functionmethods	cpic_notesolleleming	cpic_id	cpic_result	cpic_activityscore	cpic_ehrpriority	cpic_consultationtext	cpic_version.y	cpic_frequency	cpic_drugid.x	cpic_me	cpic_rxnormid	cpic_drugbankid	cpic_atcid	chemicals	cpic_flowchart	cpic_version.x.x	cpic_guidelineid.x	cpic_phenotypeid	cpic_lookupkey	cpic_function1	cpic_function2	cpic_activityvalue1	cpic_activityvalue2	cpic_totalactivityscore	cpic_description	cpic_pairid	cpic_drugid.y	cpic_guidelineid.y	cpic_usedforrecommendation	cpic_version.y.y	cpic_level	cpic_pgkbcalevel	cpic_pgxtesting	cpic_citations	cpic_removed	cpic_removeddate	cpic_removedreason	ClinicalAnnotationID	GenotypeAllele	AnnotationText	AlleleFunction	EvidenceType	EvidenceURL	PMID	Summary	Score.x	Date	Type	Comment	variant	Gene	LevelofEvidence	LevelOverride	LevelModifiers	Score.y	PhenotypeCategory	PMIDCount	EvidenceCount	Drug	Phenotype	LatestHistoryDate.x	URL	SpecialtyPopulation	gene	type	levelofevidence	chemicals	phenotypes	me	Source	BiomarkerFlag	TestingLevel	HasPrescribingInfo	HasDosingInfo	HasAlterteDrug	CancerGenome	Prescribing	Chemicals	Genes	VariantsHaplotypes	LatestHistoryDate.y	GeneID	GeneSymbol	Labelmes
4811																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	sirolimus	Kidney Transplantation															
4812																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	talinolol																
4813																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	"anthracyclines and related substances,taxanes"	Breast Neoplasms															
4814																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	"lamivudine,lopivir,ritovir,zidovudine"	HIV Infections															
4815																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	tamoxifen	Breast Neoplasms															
4816																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	morphine	Pain															
4817																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	rhodamine 123																
4818																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	vincristine	Precursor Cell Lymphoblastic Leukemia-Lymphoma															
4819																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	morphine	Pain															
4820																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	olanzapine	Psychotic Disorders															
4821																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	"Efficacy,Toxicity"	3	"efavirenz,nelfivir"	HIV Infections															
4822																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	risperidone	Schizophrenia															
4823																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	tacrolimus	Kidney Transplantation															
4824																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	hmg coa reductase inhibitors																
4825																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	phenobarbital	Epilepsy															
4826																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	"methylprednisolone,prednisolone"	Kidney Transplantation															
4827																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	etoposide	Precursor Cell Lymphoblastic Leukemia-Lymphoma															
4828																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	cyclosporine	Transplantation															
4829																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	daptomycin																
4830																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	sorafenib	"Carcinoma, Rel Cell,Hypertension"															
4831																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	agomelatine	Depressive Disorder															
4832																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	venlafaxine	"Depressive Disorder,rcolepsy"															
4833																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	Selective serotonin reuptake inhibitors	Depressive Disorder															
4834																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	modafinil	rcolepsy															
4835																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	silibinin																
4836																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	sunitinib	"Carcinoma, Rel Cell"															
4837																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	tacrolimus	Kidney Transplantation															
4838																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	Platinum compounds	"Carcinoma, Non-Small-Cell Lung"															
4839																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	voricozole																
4840																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Dosage	3	antipsychotics	Schizophrenia															
4841																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	"lansoprazole,tacrolimus"	"Gastroesophageal Reflux,Transplantation"															
4842																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	"Antivirals for treatment of HIV infections, combitions,Drugs For Treatment Of Tuberculosis"	"HIV Infections,Tuberculosis"															
4843																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	clozapine																
4844																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	Dabigatran																
4845																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	rivaroxaban																
4846																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	tacrolimus	"Colitis, Ulcerative"															
4847																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	astrozole	"Arthralgia,Breast Neoplasms"															
4848																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	everolimus	"Breast Neoplasms,mucositis"															
4849																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	"Drugs For Treatment Of Tuberculosis,isoniazid"	Tuberculosis															
4850																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	"Efficacy,Toxicity,Metabolism/PK"	3	clopidogrel	"Acute corory syndrome,Myocardial Infarction"															
4851																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	imatinib	"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"															
4852																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	"Efficacy,Metabolism/PK"	3	omeprazole	Gastroesophageal Reflux															
4853																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	granisetron	Neoplasms															
4854																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AA	"Patient with genotype AA may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	antineoplastic agents	Neoplasms															
